Flooring,ViewYN,PoolPrivateYN,ClosePrice,Latitude,Longitude,LivingArea,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,SaleYearMonth
,0,0,750000.0,33.911727,-118.324719,1390.0,699 - Not Defined,Los Angeles,1,2.0,1956.0,2,Gardena,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,5601.0,2026-04
"Tile,Wood",1,0,4150000.0,37.28238312,-121.95222444,3839.0,699 - Not Defined,Santa Clara,1,2.0,2026.0,5,Campbell,5,1,,0,,0,2.0,Other,,10285.0,2026-04
"Carpet,Concrete,Tile,Wood",1,0,3800000.0,33.892671,-118.381459,3062.0,146 - Manhattan Bch Heights/Lib Vlg,Los Angeles,1,2.0,1997.0,4,Manhattan Beach,5,1,2,2,0,0,2.0,Manhattan Unified,0.0,5398.0,2026-04
"Stone,Wood",1,0,5900000.0,33.607161,-117.895066,2478.0,N9 - Lower Newport Bay - Balboa Island,Orange,1,2.0,1926.0,5,Newport Beach,4,1,,3,1,0,2.0,Newport Mesa Unified,0.0,2550.0,2026-04
"Carpet,Vinyl,Wood",0,0,3540000.0,33.605323,-117.895704,1362.0,N9 - Lower Newport Bay - Balboa Island,Orange,0,2.0,1935.0,3,Newport Beach,3,1,1,1,3,0,2.0,Newport Mesa Unified,0.0,3320.0,2026-04
Wood,1,0,1575000.0,34.174206,-118.756234,2338.0,AGOA - Agoura,Ventura,0,3.0,1970.0,3,Oak Park,5,1,2,2,,0,3.0,,,7405.0,2026-04
Carpet,0,0,1200000.0,33.891404,-117.859765,2752.0,84 - Placentia,Orange,1,2.0,1967.0,3,Placentia,4,1,2,2,2,0,2.0,Placentia-Yorba Linda Unified,0.0,7000.0,2026-04
Laminate,1,0,568000.0,34.479885,-117.407353,3027.0,VIC - Victorville,San Bernardino,1,2.0,2024.0,3,Victorville,5,1,2,2,0,0,2.0,Victor Valley Unified,0.0,11207.0,2026-04
,0,0,1700000.0,33.738716,-117.937694,2953.0,69 - Santa Ana South of First,Orange,1,2.0,2010.0,4,Santa Ana,5,1,2,2,1,0,2.0,Garden Grove Unified,0.0,6600.0,2026-04
,0,0,525000.0,34.131296,-117.285216,1458.0,274 - San Bernardino,San Bernardino,0,2.0,1930.0,1,San Bernardino,2,1,1,1,2,0,2.0,San Bernardino City Unified,0.0,7239.0,2026-04
,0,0,650000.0,37.12716287,-121.63559797,915.0,699 - Not Defined,Santa Clara,1,1.0,1995.0,2,Morgan Hill,2,0,,0,,0,1.0,Other,276.0,2240.0,2026-04
"Tile,Wood",1,1,2000000.0,34.164303000000004,-118.785134,3978.0,AGOA - Agoura,Los Angeles,1,3.0,1987.0,4,Agoura Hills,4,1,2,2,1,0,3.0,Las Virgenes,525.0,12532.0,2026-04
,1,0,9000000.0,37.24361564,-122.02162909,3300.0,699 - Not Defined,Santa Clara,0,0.0,1925.0,3,Saratoga,4,1,,0,,0,0.0,Other,,104338.0,2026-04
"Carpet,Tile",1,0,1667500.0,34.133276,-118.845009,3719.0,WV - Westlake Village,Los Angeles,1,3.0,1989.0,4,Westlake Village,5,1,2,2,2,0,3.0,Las Virgenes,270.0,13636.0,2026-04
,0,0,420000.0,33.67882,-117.16706200000002,1746.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1991.0,3,Menifee,3,1,2,2,0,0,2.0,Menifee Union,105.0,4792.0,2026-04
,0,0,640000.0,33.153993,-117.09722,1256.0,92026 - Escondido,San Diego,1,2.0,1985.0,2,Escondido,3,1,1,1,3,0,2.0,Escondido Union,0.0,5975.0,2026-04
Wood,1,0,1750000.0,35.564263000000004,-120.739443,3804.0,TTON - Templeton,San Luis Obispo,0,0.0,1986.0,5,Templeton,6,1,1,1,3,0,0.0,Templeton Unified,0.0,1034986.0,2026-04
"Tile,Vinyl",0,1,1385000.0,33.811223,-117.845661,2265.0,"75 - Orange, Orange Park Acres E of 55",Orange,1,5.0,1963.0,3,Orange,4,1,,0,0,0,2.0,Orange Unified,0.0,7286.0,2026-04
,1,1,1010295.0,34.091038,-117.836126,1672.0,689 - San Dimas,Los Angeles,0,3.0,1977.0,2,San Dimas,3,1,1,1,3,0,3.0,Bonita Unified,0.0,25514.0,2026-04
,0,1,600000.0,32.602321999999994,-117.040218,1344.0,91911 - Chula Vista,San Diego,1,2.0,1965.0,3,Chula Vista,3,1,2,2,0,0,2.0,Other,0.0,7300.0,2026-04
,0,0,600000.0,32.617857,-117.043184,1110.0,91911 - Chula Vista,San Diego,1,2.0,1960.0,2,Chula Vista,3,1,1,1,,0,2.0,Other,0.0,7100.0,2026-04
"Carpet,Tile,Vinyl,Wood",1,0,910000.0,33.208814000000004,-117.232569,1993.0,92084 - Vista,San Diego,1,4.0,1999.0,3,Vista,4,1,2,2,0,0,2.0,Vista Unified,0.0,8624.0,2026-04
"Carpet,Vinyl,Wood",0,0,2325000.0,34.146317,-118.38039,1664.0,STUD - Studio City,Los Angeles,0,0.0,1940.0,2,Studio City,3,1,1,1,,0,,,,6753.0,2026-04
Wood,1,0,712000.0,33.718408000000004,-118.306986,965.0,180 - Palisades,Los Angeles,0,2.0,1945.0,1,San Pedro,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,5500.0,2026-04
,1,0,800000.0,34.004678000000006,-118.335494,1891.0,VWPK - View Park,Los Angeles,0,2.0,1935.0,2,View Park,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,6958.0,2026-04
"Carpet,Tile,Wood",0,1,6160000.0,34.196346000000005,-118.82066,8129.0,WV - Westlake Village,Ventura,0,3.0,1998.0,7,Westlake Village,5,1,2,2,,0,3.0,,116.0,65776.0,2026-04
,1,0,860000.0,37.319947,-120.435654,2793.0,,Merced,0,2.0,1997.0,3,Merced,4,1,1,1,4,0,2.0,Merced Union,0.0,43560.0,2026-04
,1,0,1150000.0,33.720763,-118.014449,1278.0,15 - West Huntington Beach,Orange,1,2.0,1961.0,2,Huntington Beach,3,1,1,1,3,0,2.0,Huntington Beach Union High,0.0,6000.0,2026-04
"Tile,Wood",1,0,768888.0,33.927899,-117.964089,1447.0,87 - La Habra,Orange,1,2.0,1977.0,2,La Habra,2,1,2,2,0,0,2.0,Fullerton Joint Union High,545.0,1763.0,2026-04
"Carpet,Tile",1,1,821160.0,34.029246,-117.153842,2272.0,268 - Redlands,San Bernardino,1,2.0,1960.0,2,Redlands,3,1,1,1,3,0,2.0,Redlands Unified,0.0,16680.0,2026-04
,0,0,1300000.0,32.96919606,-117.1105268,1942.0,92129 - Rancho Penasquitos,San Diego,0,4.0,1982.0,2,San Diego,3,0,1,1,,0,2.0,,,8748.0,2026-04
"Carpet,Wood",1,0,1150000.0,33.467215,-117.086313,3747.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2003.0,3,Temecula,4,1,2,2,1,0,2.0,Temecula Unified,135.0,8276.0,2026-04
,0,0,6380000.0,37.57525796,-122.37004401,2840.0,699 - Not Defined,San Mateo,0,2.0,1948.0,3,Hillsborough,4,1,,0,,0,2.0,Other,,20037.6,2026-04
"Tile,Wood",0,0,1608750.0,37.8862836,-122.08292354,1685.0,,Contra Costa,1,1.0,1950.0,2,Lafayette,3,0,1,1,,0,1.0,,,12495.0,2026-04
"Carpet,Wood",0,1,4695000.0,33.631428,-117.869224,3448.0,NV - East Bluff - Harbor View,Orange,1,3.0,1999.0,4,Newport Beach,3,1,2,2,1,0,3.0,Newport Mesa Unified,835.0,9245.0,2026-04
Vinyl,1,0,1149000.0,33.612946,-117.645713,1503.0,MC - Mission Viejo Central,Orange,1,2.0,1976.0,2,Mission Viejo,2,1,1,1,2,0,2.0,Saddleback Valley Unified,590.0,3774.0,2026-04
SeeRemarks,0,0,1550000.0,37.68614175,-121.8805835,2050.0,,Alameda,0,2.0,1985.0,3,Pleasanton,4,1,,0,,0,2.0,,,7668.0,2026-04
,0,0,1000000.0,33.832253,-118.326551,907.0,134 - Old Torrance,Los Angeles,0,2.0,1927.0,2,Torrance,2,1,1,1,2,0,2.0,Torrance Unified,0.0,5602.0,2026-04
Carpet,1,0,555000.0,33.906856,-118.290057,1012.0,116 - North Gateway,Los Angeles,0,0.0,1947.0,2,Gardena,2,0,1,1,,0,2.0,,,6158.0,2026-04
,1,0,1820000.0,33.921662,-118.406338,1944.0,141 - El Segundo,Los Angeles,0,2.0,1949.0,3,El Segundo,3,0,,3,2,0,2.0,El Segundo Unified,0.0,4401.0,2026-04
Wood,1,0,1300000.0,34.129183000000005,-118.239564,1195.0,628 - Glendale-South of 134 Fwy,Los Angeles,0,1.0,1925.0,1,Glendale,2,1,1,1,,0,1.0,,,4848.0,2026-04
,0,0,5360000.0,37.28639806,-122.04166141,3483.0,699 - Not Defined,Santa Clara,1,5.0,1984.0,4,Saratoga,4,1,,0,,0,5.0,Other,137.0,43560.0,2026-04
"Tile,Wood",1,0,2200000.0,34.092054,-118.267517,1156.0,C21 - Silver Lake - Echo Park,Los Angeles,1,0.0,1937.0,2,Los Angeles,2,1,1,1,,0,,,,4805.0,2026-04
,0,0,800000.0,32.61802788,-117.04759492,1450.0,91911 - Chula Vista,San Diego,0,6.0,1969.0,2,Chula Vista,4,0,1,1,,0,2.0,,,,2026-04
"Carpet,Wood",0,0,1975000.0,37.82635249,-122.21265966,3747.0,,Alameda,0,2.0,1937.0,3,Oakland,3,1,,3,,0,2.0,,,9272.0,2026-04
,0,1,1350000.0,34.273538,-118.531516,1518.0,PORA - Porter Ranch,Los Angeles,1,2.0,1957.0,3,Porter Ranch,3,0,1,1,3,0,2.0,Los Angeles Unified,0.0,11189.0,2026-04
,1,0,419000.0,34.850027000000004,-119.157895,1560.0,PMCL - Pine Mountain Club,Kern,0,2.0,1990.0,2,Pine Mountain Club,2,1,2,2,0,0,0.0,El Tejon Unified,1961.0,12255.0,2026-04
"Tile,Vinyl,Wood",0,0,1600000.0,37.83915855,-122.25081914,2275.0,,Alameda,1,2.0,1957.0,2,Oakland,4,1,2,2,,0,2.0,,,2816.0,2026-04
,1,0,2800000.0,33.893737,-117.735232,3526.0,85 - Yorba Linda,Orange,1,3.0,1990.0,3,Yorba Linda,4,1,1,1,4,0,3.0,Placentia-Yorba Linda Unified,0.0,100188.0,2026-04
Wood,0,0,725000.0,33.8535,-117.89485,1165.0,79 - Anaheim West of Harbor,Orange,1,2.0,1956.0,2,Anaheim,4,1,1,1,3,0,2.0,Anaheim Union High,0.0,6300.0,2026-04
"Carpet,Wood",1,0,1515000.0,34.204479,-118.920342,3233.0,TOW - Thousand Oaks West,Ventura,0,3.0,2003.0,4,Newbury Park,4,1,2,2,,0,3.0,,163.0,6534.0,2026-04
,0,0,595500.0,33.946748,-117.395395,1186.0,252 - Riverside,Riverside,0,2.0,1952.0,2,Riverside,3,1,1,1,3,0,2.0,Riverside Unified,0.0,9583.0,2026-04
"Laminate,Tile",0,0,1600000.0,33.738942,-117.937697,2953.0,69 - Santa Ana South of First,Orange,1,2.0,2010.0,4,Santa Ana,5,1,2,2,1,0,2.0,Garden Grove Unified,0.0,6600.0,2026-04
"Stone,Wood",1,0,4500000.0,34.146697,-118.169618,6182.0,645 - Pasadena (NW),Los Angeles,0,6.0,1928.0,8,Pasadena,5,1,,3,,0,3.0,,500.0,77673.0,2026-04
"Tile,Wood",1,1,5200000.0,34.116623,-118.425194,6074.0,C02 - Beverly Hills Post Office,Los Angeles,0,3.0,1959.0,8,Beverly Hills,5,1,2,2,,0,,,3500.0,51222.0,2026-04
,0,0,1610000.0,32.81975357,-117.07791539,2017.0,92124 - Tierrasanta,San Diego,0,6.0,1984.0,3,San Diego,4,0,2,2,,0,3.0,,,,2026-04
Stone,1,1,3600000.0,33.695997,-116.27297,4243.0,313 - La Quinta South of HWY 111,Riverside,1,3.0,2000.0,5,La Quinta,4,1,1,1,,0,3.0,,1198.0,16988.0,2026-04
,1,0,9250000.0,33.870898,-118.404933,3027.0,148 - Hermosa Bch Sand,Los Angeles,0,2.0,1931.0,4,Hermosa Beach,5,1,2,2,0,0,2.0,Manhattan Unified,0.0,3727.0,2026-04
,0,0,550000.0,33.979257000000004,-118.183708,960.0,"T6 - Maywood, Bell",Los Angeles,0,1.0,1925.0,1,Bell,2,0,1,1,2,0,1.0,ABC Unified,0.0,7732.0,2026-04
"Stone,Wood",1,1,4500000.0,34.146569,-118.169629,6182.0,645 - Pasadena (NW),Los Angeles,0,3.0,1928.0,8,Pasadena,5,1,,3,2,0,3.0,,500.0,77673.0,2026-04
,1,0,900000.0,34.165709,-118.945011,1361.0,NBPK - Newbury Park,Ventura,0,2.0,1968.0,2,Newbury Park,4,1,1,1,,0,2.0,,,23086.0,2026-04
,1,0,5650000.0,33.65357,-117.876507,3585.0,N7 - West Bay - Santa Ana Heights,Orange,0,6.0,2025.0,5,Newport Beach,5,1,2,2,,0,3.0,,,7931.0,2026-04
"Carpet,Laminate",0,0,2200000.0,37.5512214,-122.02843442,2214.0,,Alameda,1,3.0,1995.0,3,Newark,4,1,2,2,,0,3.0,Newark,,6578.0,2026-04
,0,0,1950000.0,33.01511319,-117.04129281,3395.0,92064 - Poway,San Diego,1,6.0,1975.0,4,Poway,4,0,1,1,,0,3.0,,98.25,,2026-04
,0,0,1610000.0,37.40114542,-121.85919984,1598.0,699 - Not Defined,Santa Clara,1,2.0,1973.0,2,San Jose,4,1,,0,,0,2.0,Other,,6300.0,2026-04
"Carpet,Stone,Wood",0,0,2828000.0,37.85926935,-122.04306291,2593.0,,Contra Costa,1,2.0,1980.0,3,Alamo,4,1,1,1,,0,2.0,,,20038.0,2026-04
,1,0,2320000.0,33.691748,-117.955904,2898.0,16 - Fountain Valley / Northeast HB,Orange,1,2.0,2022.0,5,Fountain Valley,4,0,2,2,1,0,2.0,Fountain Valley,205.0,4777.0,2026-04
"Tile,Wood",1,0,1280078.0,32.74709,-117.23850525,1331.0,92107 - Ocean Beach,San Diego,1,3.0,1956.0,1,San Diego,3,0,1,1,,0,1.0,,,,2026-04
,0,0,3600000.0,37.48985278,-122.24515767,3569.0,699 - Not Defined,San Mateo,1,2.0,1912.0,4,Redwood City,4,1,,0,,0,2.0,Other,,7742.0,2026-04
"Tile,Wood",0,0,1500000.0,33.828034,-118.052049,2247.0,80 - Cypress North of Katella,Orange,1,2.0,1968.0,2,Cypress,3,1,1,1,3,0,2.0,Cypress School District,0.0,9470.0,2026-04
,0,1,1265000.0,34.137433,-118.615684,2004.0,CLB - Calabasas,Los Angeles,1,2.0,1971.0,2,Calabasas,4,1,1,1,4,0,2.0,Las Virgenes,0.0,12983.0,2026-04
"Carpet,Tile,Wood",0,0,4900000.0,37.4473336,-122.13910673,2219.0,699 - Not Defined,Santa Clara,1,2.0,1950.0,3,Palo Alto,5,1,,0,,0,2.0,Palo Alto Unified,,6600.0,2026-04
"Carpet,Wood",1,0,1354000.0,33.060415,-117.264408,1386.0,92024 - Encinitas,San Diego,1,4.0,1999.0,3,Encinitas,3,1,2,2,0,0,2.0,San Dieguito Union,185.0,66055.0,2026-04
"Carpet,Tile",1,1,3950000.0,33.398784,-117.596182,3379.0,SW - San Clemente Southwest,Orange,1,3.0,1989.0,3,San Clemente,4,1,1,1,1,0,3.0,Capistrano Unified,500.0,7350.0,2026-04
"Carpet,Vinyl",1,0,567000.0,33.899574,-117.459977,1178.0,252 - Riverside,Riverside,1,2.0,1977.0,2,Riverside,3,1,1,1,3,0,2.0,Riverside Unified,0.0,7405.0,2026-04
,1,0,648000.0,34.903516,-116.801288,2873.0,699 - Not Defined,San Bernardino,1,2.0,2008.0,3,Yermo,4,0,1,1,4,0,2.0,Barstow Unified,475.0,22102.0,2026-04
,1,0,3695000.0,34.036435,-118.403329,2933.0,C08 - Cheviot Hills/Rancho Park,Los Angeles,1,0.0,1952.0,3,Los Angeles,4,1,1,1,,0,,,,9137.0,2026-04
,0,0,745800.0,32.632954,-117.042156,2079.0,91910 - Chula Vista,San Diego,1,2.0,1965.0,2,Chula Vista,3,1,2,2,2,0,2.0,Sweetwater Union,0.0,8100.0,2026-04
"Tile,Wood",1,1,1630000.0,33.765989000000005,-116.429198,3133.0,321 - Rancho Mirage,Riverside,0,5.0,1983.0,4,Rancho Mirage,3,1,1,1,,0,,,1740.0,6098.0,2026-04
"Carpet,Laminate",1,0,1450000.0,37.83231087,-122.00046502,2505.0,,Contra Costa,1,2.0,1974.0,3,Danville,4,1,1,2,,0,2.0,San Ramon Valley,,40075.0,2026-04
,0,0,875000.0,32.73018389,-117.00184385,1934.0,91977 - Spring Valley,San Diego,1,5.0,1999.0,3,Spring Valley,5,0,2,2,,0,3.0,,,,2026-04
,1,0,1620000.0,33.881715,-117.773729,2862.0,85 - Yorba Linda,Orange,1,2.0,1993.0,4,Yorba Linda,4,1,2,2,0,0,2.0,Placentia-Yorba Linda Unified,124.0,5000.0,2026-04
"Tile,Wood",1,0,41250000.0,34.082565,-118.420343,,C01 - Beverly Hills,Los Angeles,0,0.0,1928.0,10,Beverly Hills,7,1,2,2,,0,,,,39924.0,2026-04
,1,1,1575000.0,34.204569,-118.683718,3702.0,BC - Bell Canyon,Ventura,1,3.0,1978.0,4,Bell Canyon,4,1,1,1,1,0,3.0,Las Virgenes,490.0,26136.0,2026-04
"Carpet,Wood",0,0,1650000.0,37.904562,-122.051959,2325.0,,Contra Costa,1,2.0,2024.0,4,Walnut Creek,4,0,2,2,,1,2.0,,320.0,3510.0,2026-04
"Carpet,Laminate",1,0,1850000.0,36.59295437,-121.94876484,2613.0,699 - Not Defined,Monterey,0,4.0,1944.0,4,Pebble Beach,3,1,,0,,0,4.0,Other,,10400.0,2026-04
Wood,1,0,730000.0,33.772679,-117.502271,1888.0,248 - Corona,Riverside,1,2.0,2004.0,2,Corona,2,1,1,1,2,0,2.0,Corona-Norco Unified,359.0,5663.0,2026-04
"Tile,Wood",0,0,5600000.0,37.42192268,-122.12322471,2400.0,699 - Not Defined,Santa Clara,1,1.0,2019.0,3,Palo Alto,4,0,,0,,0,1.0,Palo Alto Unified,,6250.0,2026-04
"Carpet,Wood",1,1,1541000.0,33.510771000000005,-117.64101399999998,2138.0,OR - Ortega/Orange County,Orange,1,2.0,1975.0,3,San Juan Capistrano,4,1,2,2,0,0,2.0,Capistrano Unified,100.0,6000.0,2026-04
"Carpet,Tile",0,0,1625000.0,33.645529,-117.93741,1812.0,C2 - Southwest Costa Mesa,Orange,0,2.0,1954.0,2,Costa Mesa,3,0,1,1,3,0,2.0,Newport Mesa Unified,0.0,7260.0,2026-04
,0,1,1662500.0,33.762895,-117.817055,2854.0,699 - Not Defined,Orange,1,2.0,1964.0,3,Santa Ana,4,1,1,1,4,0,2.0,Tustin Unified,0.0,11000.0,2026-04
,0,0,650000.0,38.85732706,-121.29052132,2600.0,699 - Not Defined,Placer,1,2.0,2021.0,3,Lincoln,4,0,,0,,0,2.0,Other,,5500.0,2026-04
Carpet,1,0,6800000.0,32.94323019,-117.25872552,3475.0,92014 - Del Mar,San Diego,0,4.0,2008.0,4,Del Mar,3,1,2,2,,0,2.0,,,15700.0,2026-04
"Carpet,Wood",0,0,1150000.0,33.780485,-118.042595,2120.0,48 - College Park East,Orange,1,2.0,1966.0,3,Seal Beach,4,1,,0,1,0,2.0,Los Alamitos Unified,0.0,6460.0,2026-04
Wood,0,1,1219500.0,34.166885,-118.31126,1550.0,610 - Burbank,Los Angeles,0,0.0,1941.0,2,Burbank,2,1,1,1,2,0,0.0,Burbank Unified,0.0,8200.0,2026-04
Wood,1,0,6600000.0,33.891626,-118.404934,5163.0,143 - Manhattan Bch Tree,Los Angeles,0,5.0,2015.0,5,Manhattan Beach,5,1,,3,,0,3.0,Los Angeles Unified,,4801.0,2026-04
"Carpet,Wood",0,1,8900000.0,34.036068,-118.522084,5350.0,C15 - Pacific Palisades,Los Angeles,0,4.0,2000.0,6,Pacific Palisades,6,1,2,2,,0,2.0,,,8562.0,2026-04
"Carpet,Laminate,Tile,Wood",0,0,2450134.0,34.111348,-118.145179,2785.0,658 - So. Pasadena,Los Angeles,0,2.0,1914.0,2,South Pasadena,4,1,2,2,1,0,2.0,,,8867.0,2026-04
,1,0,1650000.0,35.020472,-120.552094,2498.0,NPMO - Nipomo,San Luis Obispo,1,3.0,2022.0,3,Nipomo,2,1,1,1,2,0,3.0,Lucia Mar Unified,575.0,8945.0,2026-04
,0,0,2100000.0,33.053758,-117.278476,2983.0,92024 - Encinitas,San Diego,1,3.0,1991.0,3,Encinitas,4,1,2,2,1,0,3.0,San Dieguito Union,570.0,6026.0,2026-04
"Carpet,Tile",0,0,1300000.0,37.82037127,-121.99436171,1975.0,,Contra Costa,1,2.0,1996.0,3,Danville,4,1,2,2,,0,2.0,,325.0,2340.0,2026-04
Wood,1,0,2650000.0,36.58885487,-121.62322163,4762.0,699 - Not Defined,Monterey,1,4.0,2005.0,5,Salinas,4,1,,0,,0,4.0,Other,,174240.0,2026-04
"Tile,Vinyl",0,0,1950000.0,37.67080182,-121.88227341,1754.0,,Alameda,1,2.0,1968.0,3,Pleasanton,4,1,1,1,,0,2.0,Pleasanton,,6200.0,2026-04
Carpet,1,0,1241500.0,34.053107000000004,-118.143644,2400.0,641 - Monterey Park,Los Angeles,1,2.0,1968.0,3,Monterey Park,4,0,2,2,4,0,2.0,Alhambra,0.0,8957.0,2026-04
,0,1,381000.0,33.920115,-117.268847,1562.0,259 - Moreno Valley,Riverside,0,1.0,1964.0,3,Moreno Valley,3,1,1,1,,0,,,,6970.0,2026-04
Carpet,0,0,660000.0,33.817576,-118.132906,902.0,31 - South of Conant,Los Angeles,0,2.0,1950.0,1,Long Beach,2,0,1,1,2,0,2.0,Long Beach Unified,0.0,5482.0,2026-04
"Carpet,Wood",0,0,820000.0,37.67934061,-122.0965058,1309.0,,Alameda,0,3.0,1925.0,1,Hayward,3,0,1,1,,0,3.0,,,20130.0,2026-04
,0,0,3725000.0,37.4302415,-122.194721,2577.0,699 - Not Defined,San Mateo,1,2.0,1948.0,3,Menlo Park,4,1,,0,,0,2.0,Other,,5625.0,2026-04
,0,0,812500.0,34.006439,-118.324172,1176.0,C34 - Los Angeles Southwest,Los Angeles,0,2.0,1928.0,1,Los Angeles,2,1,1,1,1,0,2.0,Los Angeles Unified,0.0,4688.0,2026-04
,1,0,785000.0,33.861554,-118.14643,1202.0,"21 - Crest Gardens, Mayfair, Signature",Los Angeles,0,2.0,1947.0,1,Lakewood,3,1,1,1,3,0,2.0,Long Beach Unified,0.0,5449.0,2026-04
"Carpet,Tile",0,0,350000.0,34.657090999999994,-118.184665,1680.0,LAC - Lancaster,Los Angeles,1,2.0,1979.0,2,Lancaster,4,1,1,1,4,0,2.0,Antelope Valley Union,0.0,21164.0,2026-04
,0,0,10200000.0,37.57575176,-122.36931944,5610.0,699 - Not Defined,San Mateo,1,4.0,1905.0,6,Hillsborough,6,1,,0,,0,4.0,Other,,72941.22,2026-04
,0,0,2760000.0,37.8822391,-122.04352318,2746.0,,Contra Costa,1,2.0,2024.0,5,Walnut Creek,4,0,1,1,,0,2.0,,,26400.0,2026-04
,0,0,900000.0,32.74363934,-117.12740719,1255.0,92104 - North Park,San Diego,0,5.0,1922.0,1,San Diego,2,0,1,1,,0,2.0,,,4548.0,2026-04
Vinyl,1,0,600000.0,33.679253,-117.369266,1735.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2024.0,3,Lake Elsinore,4,0,1,2,3,1,2.0,Lake Elsinore Unified,0.0,6200.0,2026-04
,1,0,1300000.0,35.307318,-120.495791,3084.0,SMRG - Santa Margarita,San Luis Obispo,0,0.0,1967.0,3,Santa Margarita,3,1,1,1,3,0,0.0,Atascadero Unified,0.0,2265555.6,2026-04
,1,0,740000.0,34.216972,-118.585272,1473.0,WIN - Winnetka,Los Angeles,0,2.0,1955.0,2,Winnetka,3,1,1,1,3,0,2.0,Los Angeles Unified,0.0,7372.0,2026-04
"Laminate,Tile,Wood",0,0,985000.0,37.810998,-122.23881319,1339.0,,Alameda,1,1.0,1914.0,1,Oakland,4,0,2,2,,0,1.0,,,5096.0,2026-04
Wood,0,0,1450000.0,33.659845000000004,-117.914383,1291.0,C4 - Central Costa Mesa,Orange,1,2.0,1957.0,2,Costa Mesa,3,1,1,1,3,0,2.0,Newport Mesa Unified,0.0,7200.0,2026-04
"Carpet,Tile",0,0,547000.0,34.044345,-118.203885,1458.0,BOYH - Boyle Heights,Los Angeles,0,2.0,1965.0,2,Los Angeles,3,0,1,1,3,0,0.0,Los Angeles Unified,0.0,5414.0,2026-04
Laminate,1,0,3395000.0,33.436765,-117.629621,3882.0,SN - San Clemente North,Orange,1,2.0,2018.0,5,San Clemente,4,1,2,2,1,0,2.0,Capistrano Unified,340.0,5490.0,2026-04
Carpet,1,0,485000.0,33.756675,-116.924645,1910.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,1990.0,2,Hemet,3,1,1,1,3,0,2.0,Hemet Unified,0.0,8712.0,2026-04
Tile,1,0,1337260.0,34.120074,-118.232692,1835.0,623 - Glassel Park,Los Angeles,0,2.0,2026.0,3,Los Angeles,3,0,,3,,1,,,141.25,3239.0,2026-04
,0,1,607000.0,33.14884701,-117.05008071,1680.0,92027 - Escondido,San Diego,1,4.0,1969.0,2,Escondido,3,0,1,1,,0,2.0,,,,2026-04
"Tile,Vinyl",0,0,1500000.0,37.72909318,-122.23300491,1507.0,,Alameda,0,4.0,1966.0,2,Alameda,4,0,1,1,,0,2.0,Alameda City Unified,,6656.0,2026-04
Vinyl,1,0,825000.0,33.605885,-117.280836,2445.0,SRCAR - Southwest Riverside County,Riverside,1,4.0,2022.0,3,Wildomar,3,0,1,1,3,0,4.0,Lake Elsinore Unified,78.0,7841.0,2026-04
,1,0,2455000.0,33.11580691,-117.30257097,3022.0,92011 - Carlsbad,San Diego,1,4.0,1998.0,3,Carlsbad,5,0,2,2,,0,2.0,,115.0,,2026-04
,0,0,385000.0,39.750708,-121.598996,1270.0,,Butte,1,2.0,2026.0,2,Paradise,2,1,1,1,2,1,2.0,Paradise Unified,0.0,10454.0,2026-04
,1,0,125000.0,39.508195,-121.587944,700.0,,Butte,1,1.0,1965.0,1,Oroville,2,0,1,1,2,0,1.0,Oroville Union,0.0,6534.0,2026-04
"Tile,Wood",0,0,1600000.0,33.764612,-117.874571,2285.0,70 - Santa Ana North of First,Orange,0,6.0,1938.0,2,Santa Ana,3,1,2,2,1,0,2.0,Santa Ana Unified,0.0,9240.0,2026-04
"Tile,Wood",0,0,2725000.0,37.45208592,-122.23165105,1070.0,699 - Not Defined,San Mateo,1,2.0,1949.0,2,Redwood City,4,1,,0,,0,2.0,Other,,7830.0,2026-04
,1,0,2688000.0,33.64394,-117.771929,2655.0,QH - Quail Hill,Orange,1,2.0,2004.0,4,Irvine,4,1,2,2,0,0,2.0,Irvine Unified,285.0,4380.0,2026-04
,0,0,5400000.0,32.688578,-117.190504,1686.0,92118 - Coronado,San Diego,1,2.0,1959.0,2,Coronado,3,1,1,1,3,0,2.0,Coronado Unified,0.0,7049.0,2026-04
"Tile,Wood",1,1,3350000.0,34.104087,-118.355891,3007.0,C03 - Sunset Strip - Hollywood Hills West,Los Angeles,0,4.0,1957.0,2,Los Angeles,4,1,1,1,4,0,2.0,Los Angeles Unified,0.0,19625.0,2026-04
,1,1,1700000.0,33.709663,-118.02805,2257.0,15 - West Huntington Beach,Orange,1,2.0,1967.0,3,Huntington Beach,3,1,2,2,2,0,2.0,Huntington Beach Union High,0.0,6003.0,2026-04
